customer_id,CustomerName,Gender,age,City,State,Pincode,DateOfBirth,Age,MaritalStatus,Education,Occupation,AnnualIncome,AccountOpenDate,CustomerSegment,account_type
14530,Jacob Sangha,Male,67,Bhubaneswar,Odisha,705104,15-07-2001,24,Married,Diploma,Retired,293765,10-01-2016,Regular,Savings
14531,Devika Suri,Male,55,Kolkata,West Bengal,347565,28-11-1967,58,Married,Master,Retired,298431,08-10-2014,Regular,Salary
14532,Bina Batta,Female,59,Thiruvananthapuram,Kerala,740902,06-06-1970,55,Widowed,Bachelor,Salaried,630094,25-07-2011,Silver,Current
14533,Triveni More,Male,26,Mumbai,Maharashtra,515115,15-02-1968,57,Single,PhD,Retired,360904,30-12-2011,Regular,Current
14534,Janaki Deep,Female,66,Bangalore,Karnataka,594894,16-05-1976,49,Married,High School,Retired,491124,22-08-2018,Regular,Current
14535,Dayita Sule,Female,51,Bangalore,Karnataka,358609,02-10-1967,58,Married,Diploma,Self-employed,1429851,16-08-2013,Gold,Current
14536,Lopa Deo,Female,45,Chandigarh,Punjab,682383,27-08-1976,49,Single,Diploma,Business Owner,1738797,04-07-2011,Gold,Savings
14537,Jason Sane,Female,68,Jaipur,Rajasthan,950173,25-06-1988,37,Married,Bachelor,Self-employed,493963,02-05-2011,Regular,Current
14538,Kamya Sani,Male,47,Lucknow,Uttar Pradesh,180387,12-01-2013,12,Single,Bachelor,Self-employed,731637,01-02-2019,Silver,Salary
14539,Megha Sarna,Female,52,Jaipur,Rajasthan,835185,20-03-2016,9,Married,Bachelor,Salaried,431922,14-12-2017,Regular,Current
14540,Radha Hayer,Female,53,Pune,Maharashtra,652604,20-10-1961,64,Single,High School,Salaried,1063201,22-11-2011,Gold,Salary
14541,Jagdish Anand,Female,43,Jaipur,Rajasthan,956139,11-03-1975,50,Single,High School,Salaried,1342788,01-11-2016,Gold,Current
14542,Viraj Kara,Male,37,Lucknow,Uttar Pradesh,982198,08-12-1960,65,Married,High School,Self-employed,677111,24-10-2023,Silver,Current
14543,Nachiket Mann,Male,25,Bhopal,Madhya Pradesh,280460,07-07-1979,46,Single,Master,Student,104075,05-09-2015,Regular,Savings
14544,Vivaan Contractor,Male,51,Ahmedabad,Gujarat,214597,26-03-2017,8,Single,Diploma,Self-employed,581900,09-05-2020,Silver,Salary
14545,Vrishti Wagle,Female,48,Lucknow,Uttar Pradesh,184189,07-08-1993,32,Married,Diploma,Self-employed,1903235,21-08-2014,Gold,Salary
14546,Arunima Garde,Female,22,Hyderabad,Telangana,798941,19-04-2001,24,Single,Diploma,Self-employed,709366,06-10-2023,Silver,Savings
14547,Ayush Karpe,Male,59,Lucknow,Uttar Pradesh,142134,17-04-1967,58,Married,Master,Retired,268972,11-01-2019,Regular,Current
14548,Yatan Shetty,Female,34,Delhi,Delhi,656424,18-02-1982,43,Married,High School,Retired,177573,27-02-2018,Regular,Salary
14549,Amara Mohan,Male,34,Bhopal,Madhya Pradesh,650260,12-08-1987,38,Married,High School,Salaried,873605,05-07-2016,Silver,Current
14550,Dominic Dora,Female,40,Hyderabad,Telangana,317948,16-08-2017,8,Married,Bachelor,Self-employed,776043,05-07-2014,Silver,Salary
14551,Wazir Natt,Female,68,Chandigarh,Punjab,710611,21-02-1977,48,Single,PhD,Self-employed,825887,03-10-2011,Silver,Savings
14552,Zansi Chad,Female,41,Bhopal,Madhya Pradesh,729517,28-11-1971,54,Single,Bachelor,Salaried,1013456,30-05-2010,Gold,Savings
14553,Ubika Karan,Female,67,Thiruvananthapuram,Kerala,355898,09-11-1987,38,Married,Diploma,Business Owner,1134898,16-08-2017,Gold,Savings
14554,Adya Koshy,Female,53,Chandigarh,Punjab,813953,13-10-1964,61,Married,Bachelor,Student,139540,07-12-2017,Regular,Salary
14555,Yuvraj Raman,Female,46,Bhubaneswar,Odisha,960559,11-01-1994,31,Single,PhD,Student,152309,05-11-2019,Regular,Salary
14556,Mitali Ganesh,Male,58,Pune,Maharashtra,558929,02-10-1985,40,Married,Bachelor,Business Owner,641962,09-02-2021,Silver,Savings
14557,Azaan Dhingra,Female,27,Bhubaneswar,Odisha,475360,20-12-1975,50,Married,Diploma,Salaried,301442,28-06-2011,Regular,Salary
14558,Yamini Goda,Female,32,Mumbai,Maharashtra,901885,10-01-1985,40,Married,Diploma,Business Owner,2685227,14-11-2024,Platinum,Current
14559,Chaman Oak,Male,42,Hyderabad,Telangana,713136,06-08-1972,53,Married,PhD,Student,134155,06-01-2011,Regular,Current
14560,Onveer Buch,Male,32,Bangalore,Karnataka,467046,10-09-2010,15,Single,Bachelor,Business Owner,2691442,06-08-2014,Platinum,Current
14561,Panini Boase,Female,28,Chandigarh,Punjab,395289,22-04-1988,37,Married,Bachelor,Self-employed,1698768,27-03-2011,Gold,Salary
14562,Tarak Hora,Male,31,Hyderabad,Telangana,862787,20-02-1997,28,Single,Diploma,Retired,261952,30-10-2024,Regular,Salary
14563,Aarini Mann,Female,57,Lucknow,Uttar Pradesh,967489,09-04-1980,45,Married,Bachelor,Self-employed,1658717,24-03-2013,Gold,Savings
14564,Hemal Vasa,Female,36,Bhopal,Madhya Pradesh,655193,20-11-1976,49,Married,Diploma,Student,152361,04-05-2020,Regular,Current
14565,Mohammed Vyas,Female,55,Hyderabad,Telangana,573387,22-06-1984,41,Married,Diploma,Retired,132777,31-05-2017,Regular,Current
14566,Agastya Jain,Female,51,Jaipur,Rajasthan,480480,15-11-1977,48,Single,Master,Retired,337301,10-11-2022,Regular,Salary
14567,Nachiket Date,Female,45,Delhi,Delhi,663592,21-11-1975,50,Widowed,Diploma,Business Owner,1253937,18-04-2019,Gold,Savings
14568,Girish Randhawa,Female,57,Delhi,Delhi,536014,17-06-1986,39,Married,Diploma,Self-employed,626493,06-12-2010,Silver,Current
14569,Janaki Sagar,Female,26,Delhi,Delhi,643291,08-04-1983,42,Married,Master,Business Owner,2018193,01-07-2022,Platinum,Salary
14570,Onkar Shanker,Female,32,Patna,Bihar,276989,09-06-1999,26,Married,High School,Student,64828,14-02-2024,Regular,Current
14571,Faqid Rao,Female,40,Jaipur,Rajasthan,900723,25-09-1983,42,Single,Bachelor,Retired,277984,30-03-2022,Regular,Salary
14572,Urvashi Mahajan,Female,50,Jaipur,Rajasthan,7730,16-04-1968,57,Divorced,Bachelor,Business Owner,1129979,20-12-2022,Gold,Salary
14573,Nicholas Dass,Male,67,Mumbai,Maharashtra,315472,13-12-2003,22,Married,Master,Retired,104327,01-06-2017,Regular,Current
14574,Brijesh Bhatia,Female,21,Patna,Bihar,388336,11-11-1991,34,Married,Master,Self-employed,1712685,17-04-2022,Gold,Current
14575,Osha Garg,Male,63,Hyderabad,Telangana,41650,01-12-2011,14,Single,Bachelor,Student,144366,04-08-2018,Regular,Savings
14576,Indira Raj,Female,64,Chennai,Tamil Nadu,472335,14-08-1992,33,Single,Diploma,Self-employed,1935431,05-09-2023,Gold,Current
14577,Ayush Chatterjee,Male,60,Pune,Maharashtra,415017,19-04-1991,34,Widowed,Diploma,Business Owner,1454882,15-02-2020,Gold,Current
14578,Bhanumati Srinivasan,Male,41,Bangalore,Karnataka,761608,31-07-2017,8,Married,Master,Business Owner,1886041,20-08-2023,Gold,Savings
14579,Timothy Chana,Female,25,Chennai,Tamil Nadu,178924,04-12-2006,19,Single,High School,Salaried,717790,29-03-2014,Silver,Salary
14580,Janya Thaker,Female,29,Patna,Bihar,68539,04-05-2000,25,Single,Bachelor,Self-employed,583829,10-06-2017,Silver,Salary
14581,Hritik Jani,Female,23,Kolkata,West Bengal,193004,11-08-2016,9,Married,Diploma,Student,99392,11-09-2021,Regular,Current
14582,Nidhi Bakshi,Male,35,Chennai,Tamil Nadu,158364,18-04-1975,50,Single,High School,Retired,476958,18-09-2016,Regular,Salary
14583,Jairaj Golla,Female,52,Thiruvananthapuram,Kerala,21209,18-04-1963,62,Married,Diploma,Salaried,549617,28-07-2014,Silver,Salary
14584,Faras Gera,Male,60,Kolkata,West Bengal,251939,02-07-2012,13,Married,High School,Student,185013,27-09-2015,Regular,Salary
14585,Zayan Sachdeva,Male,37,Thiruvananthapuram,Kerala,845400,07-08-1994,31,Married,PhD,Self-employed,970834,12-08-2013,Silver,Salary
14586,Udyati Varghese,Male,63,Kolkata,West Bengal,67308,20-12-1973,52,Single,Master,Retired,294755,23-03-2014,Regular,Savings
14587,Avi Barad,Female,63,Bhubaneswar,Odisha,723328,05-04-2008,17,Widowed,Bachelor,Student,158451,28-03-2012,Regular,Salary
14588,Jagdish Pandya,Male,33,Mumbai,Maharashtra,660036,08-01-2011,14,Single,Bachelor,Salaried,334934,15-11-2015,Regular,Savings
14589,Anvi Bhandari,Male,25,Mumbai,Maharashtra,397894,24-11-1978,47,Married,Bachelor,Retired,272693,22-09-2022,Regular,Savings
14590,Rushil Bahri,Female,37,Jaipur,Rajasthan,64149,03-12-1998,27,Single,Master,Self-employed,1684756,15-03-2016,Gold,Savings
14591,Krisha Johal,Male,25,Jaipur,Rajasthan,405052,14-02-1991,34,Married,Master,Retired,426985,24-06-2017,Regular,Current
14592,Gautam Choudhury,Male,58,Kolkata,West Bengal,332694,15-12-2017,8,Widowed,Diploma,Self-employed,882209,30-09-2013,Silver,Current
14593,Karan Sama,Male,47,Thiruvananthapuram,Kerala,949087,24-11-1985,40,Married,Diploma,Business Owner,1708609,10-04-2012,Gold,Salary
14594,Amol Goyal,Female,42,Kolkata,West Bengal,874220,11-08-1978,47,Married,Bachelor,Business Owner,1126686,14-10-2013,Gold,Current
14595,Rajata Baral,Male,51,Lucknow,Uttar Pradesh,905914,12-09-1990,35,Married,PhD,Self-employed,907931,02-10-2017,Silver,Savings
14596,Garima Guha,Female,53,Chandigarh,Punjab,117954,12-03-2005,20,Married,Bachelor,Student,89170,18-04-2022,Regular,Salary
14597,Gaurang Butala,Male,53,Thiruvananthapuram,Kerala,952850,27-06-2009,16,Divorced,Master,Salaried,566076,20-09-2019,Silver,Savings
14598,Ranveer Mittal,Male,27,Hyderabad,Telangana,600257,16-02-1984,41,Widowed,Master,Business Owner,1018330,07-01-2011,Gold,Current
14599,Jeremiah Keer,Female,40,Chennai,Tamil Nadu,407016,21-02-1968,57,Single,Bachelor,Student,51737,08-07-2019,Regular,Current
14600,Wahab Sankar,Male,26,Thiruvananthapuram,Kerala,64471,17-01-2006,19,Widowed,Master,Retired,416948,12-02-2013,Regular,Current
14601,Charvi Shanker,Male,69,Mumbai,Maharashtra,242064,26-11-1978,47,Single,Diploma,Business Owner,857343,31-05-2024,Silver,Salary
14602,Nikita Tiwari,Female,51,Thiruvananthapuram,Kerala,75617,02-03-1983,42,Single,Diploma,Student,88504,10-02-2010,Regular,Salary
14603,Ekalinga Oza,Female,23,Bangalore,Karnataka,781132,31-07-1979,46,Single,Bachelor,Salaried,868050,04-01-2024,Silver,Salary
14604,Manthan Devan,Male,56,Pune,Maharashtra,710383,16-12-2001,24,Single,High School,Retired,235341,27-06-2021,Regular,Savings
14605,Vansha Walia,Male,44,Delhi,Delhi,932996,27-05-1983,42,Married,Diploma,Business Owner,1448838,30-05-2012,Gold,Current
14606,Caleb Kohli,Male,67,Bhubaneswar,Odisha,341208,27-10-1962,63,Married,Bachelor,Business Owner,957191,16-05-2022,Silver,Savings
14607,Samaksh Walia,Female,66,Bangalore,Karnataka,72951,06-05-1970,55,Married,Diploma,Salaried,881254,31-12-2010,Silver,Salary
14608,Inaya Shan,Female,25,Chandigarh,Punjab,327196,21-05-2006,19,Married,Master,Self-employed,1864544,11-02-2016,Gold,Savings
14609,Divya Bhatia,Male,30,Delhi,Delhi,698176,23-01-2019,6,Married,PhD,Business Owner,815012,27-01-2011,Silver,Savings
14610,Faris Sha,Female,62,Chennai,Tamil Nadu,64725,14-08-2016,9,Married,Bachelor,Self-employed,989378,26-08-2024,Silver,Current
14611,Maya Patel,Female,46,Hyderabad,Telangana,168272,21-09-1976,49,Single,Bachelor,Salaried,364946,18-11-2022,Regular,Current
14612,Max Modi,Male,44,Thiruvananthapuram,Kerala,561148,19-08-2002,23,Married,Bachelor,Salaried,1428788,18-11-2023,Gold,Current
14613,Nilima Sani,Male,56,Ahmedabad,Gujarat,659997,17-07-1972,53,Married,Diploma,Student,177265,12-02-2023,Regular,Savings
14614,Aarna Bath,Female,27,Hyderabad,Telangana,600776,01-12-2001,24,Married,High School,Business Owner,2647457,03-08-2012,Platinum,Savings
14615,Krishna Bumb,Female,47,Kolkata,West Bengal,523074,23-08-2012,13,Married,Bachelor,Retired,216625,09-02-2017,Regular,Salary
14616,Zayan Dugal,Female,57,Kolkata,West Bengal,187868,22-12-1988,37,Married,Bachelor,Retired,239061,13-10-2012,Regular,Current
14617,Pratyush Desai,Male,42,Bhopal,Madhya Pradesh,270246,25-05-1993,32,Single,Diploma,Salaried,712791,09-10-2016,Silver,Current
14618,Dipta Bhatti,Male,33,Mumbai,Maharashtra,285703,30-07-2010,15,Single,Master,Retired,456994,30-04-2012,Regular,Savings
14619,Victor Parmer,Female,26,Mumbai,Maharashtra,344868,26-11-1993,32,Married,Bachelor,Retired,433014,18-07-2016,Regular,Salary
14620,Ishaan Bhakta,Female,43,Chennai,Tamil Nadu,767917,22-01-2019,6,Married,Diploma,Retired,344096,18-01-2010,Regular,Savings
14621,Aahana Kibe,Female,64,Pune,Maharashtra,747564,14-10-2012,13,Married,Bachelor,Student,176278,13-01-2018,Regular,Savings
14622,Utkarsh Doshi,Female,46,Jaipur,Rajasthan,214953,14-01-1963,62,Single,Diploma,Student,192604,04-05-2011,Regular,Salary
14623,Jeevika Gala,Female,52,Kolkata,West Bengal,119456,02-12-1988,37,Single,Diploma,Salaried,616943,11-07-2022,Silver,Savings
14624,Harita Sabharwal,Male,22,Delhi,Delhi,542115,20-05-1969,56,Married,Master,Retired,461326,27-10-2017,Regular,Savings
14625,Devansh Krishnamurthy,Female,22,Chandigarh,Punjab,983334,21-06-2016,9,Married,Master,Salaried,936982,27-04-2010,Silver,Current
14626,Upadhriti Zacharia,Male,46,Chennai,Tamil Nadu,263729,12-03-1992,33,Married,Diploma,Salaried,394649,02-12-2024,Regular,Current
14627,Aarav Bhasin,Male,21,Hyderabad,Telangana,763495,15-09-1960,65,Single,Master,Salaried,611610,11-10-2011,Silver,Current
14628,Sai Dora,Male,40,Delhi,Delhi,728829,29-03-1974,51,Single,Diploma,Student,75341,07-06-2015,Regular,Current
14629,Andrew Kumar,Female,30,Bhopal,Madhya Pradesh,693907,21-10-1997,28,Married,High School,Student,80082,22-12-2015,Regular,Savings
14630,Sarthak Malhotra,Male,43,Bhopal,Madhya Pradesh,505651,29-08-2002,23,Single,High School,Business Owner,2291320,30-09-2020,Platinum,Savings
14631,Omya Buch,Female,31,Pune,Maharashtra,323018,10-01-1990,35,Married,Diploma,Retired,378346,11-02-2024,Regular,Salary
14632,Nisha Ratti,Male,57,Patna,Bihar,403681,16-03-1990,35,Married,Diploma,Self-employed,708852,13-02-2016,Silver,Salary
14633,Kala Sandal,Female,50,Bhubaneswar,Odisha,663822,14-02-2018,7,Single,Master,Student,109791,16-08-2013,Regular,Salary
14634,Henry Sahni,Male,25,Lucknow,Uttar Pradesh,77335,27-12-1968,57,Married,Diploma,Self-employed,594467,28-06-2023,Silver,Savings
14635,Urmi Dhar,Male,68,Bangalore,Karnataka,584840,14-10-1976,49,Married,Diploma,Retired,213776,03-01-2019,Regular,Salary
14636,Neha Deo,Female,39,Bangalore,Karnataka,527387,13-02-1992,33,Single,Bachelor,Retired,357994,01-12-2014,Regular,Salary
14637,Wishi Samra,Male,22,Thiruvananthapuram,Kerala,252507,24-06-1987,38,Single,Diploma,Student,198334,20-04-2019,Regular,Salary
14638,Lavanya Sha,Female,51,Bangalore,Karnataka,902941,07-08-1974,51,Married,Bachelor,Self-employed,1829116,18-09-2015,Gold,Savings
14639,Viraj Patel,Female,50,Bhubaneswar,Odisha,883430,18-11-2001,24,Married,Diploma,Salaried,1384321,15-08-2011,Gold,Savings
14640,Yasti Mannan,Female,22,Pune,Maharashtra,880487,19-01-2009,16,Married,High School,Salaried,469471,05-02-2014,Regular,Current
14641,Saumya Swamy,Male,45,Patna,Bihar,249697,13-09-1976,49,Married,Bachelor,Student,181661,08-11-2013,Regular,Savings
14642,Christopher Kari,Female,41,Hyderabad,Telangana,740585,13-12-1961,64,Married,High School,Self-employed,628692,29-03-2019,Silver,Salary
14643,Shravya Sule,Male,29,Chennai,Tamil Nadu,984394,21-05-1999,26,Married,Diploma,Student,54061,19-10-2016,Regular,Current
14644,Tejas Subramanian,Male,41,Bhubaneswar,Odisha,10418,27-04-2015,10,Married,Diploma,Salaried,389411,22-02-2020,Regular,Current
14645,Ronith Behl,Female,52,Bhubaneswar,Odisha,36593,12-12-2000,25,Married,Diploma,Retired,457074,16-01-2013,Regular,Current
14646,Meghana Sachar,Female,39,Thiruvananthapuram,Kerala,77190,02-04-2013,12,Single,Bachelor,Student,198599,08-03-2017,Regular,Savings
14647,Gaurangi Seshadri,Female,61,Thiruvananthapuram,Kerala,483296,03-09-2011,14,Married,Diploma,Salaried,1102928,27-12-2015,Gold,Current
14648,Wakeeta Dewan,Female,27,Thiruvananthapuram,Kerala,761875,09-01-1999,26,Married,Bachelor,Retired,178959,01-12-2014,Regular,Savings
14649,Finn Patla,Male,54,Thiruvananthapuram,Kerala,659943,29-10-1995,30,Married,Bachelor,Student,131456,23-11-2022,Regular,Current
14650,Joshua Tara,Male,33,Kolkata,West Bengal,237762,27-06-2002,23,Married,Diploma,Student,92631,31-12-2013,Regular,Current
14651,Hitesh Srinivasan,Male,33,Bhopal,Madhya Pradesh,827689,07-11-1981,44,Single,Master,Salaried,1156476,26-05-2016,Gold,Current
14652,Elijah Kar,Female,46,Kolkata,West Bengal,729516,29-08-1982,43,Married,PhD,Salaried,1021008,21-08-2017,Gold,Salary
14653,Owen Parekh,Male,70,Pune,Maharashtra,259864,25-06-1993,32,Single,Bachelor,Retired,342831,02-10-2014,Regular,Salary
14654,Urvi Parsa,Male,44,Bhopal,Madhya Pradesh,188003,29-11-2013,12,Married,High School,Business Owner,2678178,14-06-2023,Platinum,Current
14655,Max Karpe,Male,25,Hyderabad,Telangana,742219,24-04-1990,35,Married,Diploma,Retired,423250,04-12-2018,Regular,Current
14656,Warjas Mital,Male,64,Ahmedabad,Gujarat,306330,17-04-2003,22,Married,High School,Student,164090,18-04-2010,Regular,Savings
14657,Nisha Gaba,Female,33,Ahmedabad,Gujarat,831730,27-12-1995,30,Married,Diploma,Student,106896,27-06-2016,Regular,Savings
14658,Aayush Vyas,Female,36,Ahmedabad,Gujarat,261736,06-12-1986,39,Married,High School,Student,137161,02-11-2012,Regular,Salary
14659,Gaurangi Goswami,Male,45,Hyderabad,Telangana,50477,07-08-1963,62,Single,Bachelor,Salaried,1058376,08-09-2015,Gold,Current
14660,Irya Bora,Male,60,Pune,Maharashtra,387804,07-01-1981,44,Widowed,High School,Student,182103,03-08-2010,Regular,Salary
14661,Mitesh Raj,Female,63,Bhopal,Madhya Pradesh,221115,25-06-2005,20,Married,PhD,Student,174117,16-01-2022,Regular,Savings
14662,Widisha Hari,Male,30,Chennai,Tamil Nadu,647782,04-09-1969,56,Married,High School,Retired,336799,17-11-2011,Regular,Current
14663,Pratyush Mani,Female,23,Delhi,Delhi,444036,07-10-1997,28,Single,Bachelor,Salaried,891901,04-03-2020,Silver,Savings
14664,Rajata Kurian,Male,63,Bangalore,Karnataka,444083,17-03-1998,27,Married,Master,Retired,281837,08-05-2016,Regular,Savings
14665,Gopal Wadhwa,Male,68,Ahmedabad,Gujarat,272634,01-03-1984,41,Single,Diploma,Business Owner,1034759,10-02-2024,Gold,Savings
14666,Lakshit Agrawal,Female,29,Chandigarh,Punjab,206530,23-10-2011,14,Married,Master,Retired,318634,14-03-2016,Regular,Current
14667,Radhika Shah,Male,21,Jaipur,Rajasthan,101266,14-12-1995,30,Single,Diploma,Retired,211781,06-02-2013,Regular,Savings
14668,Ishita Ramaswamy,Female,59,Delhi,Delhi,400883,16-03-2013,12,Married,PhD,Business Owner,1760420,29-03-2018,Gold,Salary
14669,Panini Natarajan,Male,24,Bangalore,Karnataka,788696,24-07-1962,63,Married,PhD,Retired,363333,28-04-2015,Regular,Salary
14670,Krisha Divan,Female,32,Delhi,Delhi,970594,18-09-1974,51,Single,High School,Student,187017,24-10-2022,Regular,Salary
14671,Ikbal Panchal,Female,66,Mumbai,Maharashtra,634327,13-12-2005,20,Married,Master,Student,189771,23-12-2018,Regular,Salary
14672,Ganga Gade,Female,60,Bhopal,Madhya Pradesh,645191,05-12-1974,51,Married,High School,Self-employed,701373,03-11-2021,Silver,Savings
14673,Xavier Mane,Female,39,Hyderabad,Telangana,824051,19-12-1986,39,Single,Diploma,Salaried,709828,10-08-2024,Silver,Current
14674,Amol Mangal,Male,43,Hyderabad,Telangana,888834,18-07-2013,12,Married,High School,Student,179496,27-07-2017,Regular,Current
14675,Anika Chaudhari,Female,59,Kolkata,West Bengal,80909,07-01-2007,18,Single,High School,Salaried,612672,14-01-2024,Silver,Current
14676,Ekani Rai,Female,62,Bangalore,Karnataka,777193,21-10-1977,48,Single,Bachelor,Retired,264923,02-03-2014,Regular,Savings
14677,Libni Sekhon,Male,21,Ahmedabad,Gujarat,148667,15-12-2010,15,Single,Diploma,Self-employed,1051829,22-02-2020,Gold,Salary
14678,Vritti Ram,Male,62,Ahmedabad,Gujarat,659537,08-07-1972,53,Married,Bachelor,Student,127444,14-09-2019,Regular,Savings
14679,Charan Lad,Female,54,Jaipur,Rajasthan,529108,27-08-1971,54,Married,Diploma,Retired,492089,14-04-2021,Regular,Current
14680,Aditya Pau,Female,61,Hyderabad,Telangana,557016,08-07-2019,6,Married,PhD,Self-employed,789397,20-12-2013,Silver,Savings
14681,Chandani Lanka,Female,44,Delhi,Delhi,737383,20-11-1989,36,Married,High School,Retired,167245,06-06-2010,Regular,Salary
14682,Yauvani Kulkarni,Male,51,Chandigarh,Punjab,861815,28-10-1964,61,Single,High School,Salaried,975135,01-10-2022,Silver,Current
14683,Upadhriti Gade,Female,65,Ahmedabad,Gujarat,131796,10-02-1968,57,Married,Bachelor,Retired,206220,12-03-2012,Regular,Savings
14684,Eesha Anand,Male,50,Bhopal,Madhya Pradesh,177363,30-09-1987,38,Single,Master,Retired,271408,17-04-2022,Regular,Salary
14685,Nicholas Sahota,Male,34,Lucknow,Uttar Pradesh,962036,09-09-1972,53,Married,Bachelor,Retired,161213,10-07-2024,Regular,Salary
14686,Wakeeta Behl,Male,40,Bangalore,Karnataka,188708,19-01-1991,34,Single,Diploma,Self-employed,541785,24-04-2022,Silver,Savings
14687,Abha Datta,Male,46,Delhi,Delhi,564264,25-02-2001,24,Single,Diploma,Retired,344287,16-04-2012,Regular,Savings
